,date,year,month,day,time,hour,minute,latitude,longitude,Wind Speed
314,2015-05-11,2015,5,11,12:07:19 AM,0,7,38.123345,-121.3708333,20.5
315,2015-05-11,2015,5,11,12:16:07 AM,0,16,35.9253442,-120.8669137,no data
316,2015-05-11,2015,5,11,12:16:18 AM,0,16,39.2804483,-123.2067367,20.5
317,2015-05-12,2015,5,12,12:23:57 AM,0,23,39.1851417,-121.6804133,20.5
318,2015-05-13,2015,5,13,12:21:57 AM,0,21,37.49422,-122.3680333,22.3
319,2015-05-14,2015,5,14,12:11:03 AM,0,11,37.05514,-120.31699,9.4
320,2015-05-17,2015,5,17,12:23:41 AM,0,23,39.4317171,-121.7259367,no data
321,2015-05-19,2015,5,19,12:13:31 AM,0,13,37.92734,-122.08633,24.1
322,2015-05-21,2015,5,21,12:06:02 AM,0,6,36.21518,-121.164586,no data
323,2015-05-21,2015,5,21,12:09:23 AM,0,9,38.59964,-122.99354,14.8
324,2015-05-24,2015,5,24,12:10:59 AM,0,10,36.2012983,-121.1611583,no data
325,2015-05-25,2015,5,25,12:02:42 AM,0,2,38.702693,-121.900084,24.1
326,2015-05-26,2015,5,26,12:05:44 AM,0,5,36.1660967,-120.2534833,9.4
327,2015-05-27,2015,5,27,12:01:02 AM,0,1,36.598642,-119.42185,16.6
328,2015-05-27,2015,5,27,12:21:44 AM,0,21,39.16901,-120.9612,0.0
329,2015-05-28,2015,5,28,12:17:09 AM,0,17,40.3942101,-122.2890621,24.1
330,2015-05-29,2015,5,29,12:11:31 AM,0,11,36.963983,-121.533482,24.1
331,2015-05-30,2015,5,30,12:09:06 AM,0,9,39.474257,-121.698095,no data
332,2015-05-30,2015,5,30,12:11:04 AM,0,11,36.90227,-119.7737,9.4
333,2015-05-30,2015,5,30,12:12:52 AM,0,12,38.7371312,-120.8122124,7.6
334,2015-05-30,2015,5,30,12:17:35 AM,0,17,38.725373,-120.832572,7.6
335,2015-05-31,2015,5,31,12:00:23 AM,0,0,37.29657999,-120.468249,11.2
336,2015-05-31,2015,5,31,12:07:07 AM,0,7,38.782371,-121.480176,14.8
337,2015-05-31,2015,5,31,12:09:27 AM,0,9,37.97744999,-121.32671,14.8
338,2015-05-31,2015,5,31,12:11:31 AM,0,11,37.273249,-120.470983,11.2
339,2015-05-31,2015,5,31,12:11:55 AM,0,11,37.72184999,-120.793109,13.0
340,2015-06-03,2015,6,3,12:09:33 AM,0,9,39.68957,-121.621612,no data
341,2015-06-03,2015,6,3,12:13:44 AM,0,13,38.62700999,-121.076589,9.4
342,2015-06-03,2015,6,3,12:17:09 AM,0,17,35.36122999,-119.006219,22.3
343,2015-06-04,2015,6,4,12:13:17 AM,0,13,39.269385,-123.784108,no data
344,2015-06-04,2015,6,4,12:15:44 AM,0,15,39.46837,-121.561279,no data
345,2015-06-04,2015,6,4,12:16:38 AM,0,16,38.58800999,-121.517089,16.6
346,2015-06-04,2015,6,4,12:20:00 AM,0,20,38.6916,-120.860579,11.2
347,2015-06-05,2015,6,5,12:01:25 AM,0,1,38.3460656,-122.3997898,24.1
348,2015-06-05,2015,6,5,12:09:58 AM,0,9,40.107034,-123.714223,no data
349,2015-06-05,2015,6,5,12:14:40 AM,0,14,37.95776999,-120.451909,11.2
350,2015-06-05,2015,6,5,12:15:15 AM,0,15,36.77590999,-119.770269,14.8
351,2015-06-05,2015,6,5,12:22:13 AM,0,22,38.7729,-121.46992,0.0
352,2015-06-06,2015,6,6,12:11:24 AM,0,11,39.802946,-121.90643,54.0
353,2015-06-06,2015,6,6,12:12:00 AM,0,12,36.9828151,-120.0332412,9.4
354,2015-06-06,2015,6,6,12:15:38 AM,0,15,39.04088999,-123.401889,16.6
355,2015-06-06,2015,6,6,12:21:17 AM,0,21,38.00574999,-121.238219,7.6
356,2015-06-07,2015,6,7,12:05:05 AM,0,5,36.6906,-119.7488,0.0
357,2015-06-07,2015,6,7,12:14:53 AM,0,14,36.3216,-121.28363,no data
358,2015-06-07,2015,6,7,12:17:48 AM,0,17,38.217944,-121.975236,40.7
359,2015-06-08,2015,6,8,12:14:18 AM,0,14,38.179556,-120.958991,no data
360,2015-06-08,2015,6,8,12:16:12 AM,0,16,38.11553999,-122.556219,24.1
361,2015-06-08,2015,6,8,12:16:15 AM,0,16,39.82356,-123.60931,no data
362,2015-06-08,2015,6,8,12:17:38 AM,0,17,37.9582,-121.944059,29.5
363,2015-06-08,2015,6,8,12:18:32 AM,0,18,37.9404,-122.079489,24.1
364,2015-06-09,2015,6,9,12:01:19 AM,0,1,40.54242,-122.239059,0.0
365,2015-06-09,2015,6,9,12:11:51 AM,0,11,36.48867999,-119.582369,7.6
366,2015-06-09,2015,6,9,12:13:10 AM,0,13,38.11757999,-121.15094,7.6
367,2015-06-09,2015,6,9,12:15:24 AM,0,15,38.3651,-122.2541,18.4
368,2015-06-09,2015,6,9,12:16:20 AM,0,16,38.38221999,-122.43156,11.2
369,2015-06-09,2015,6,9,12:21:21 AM,0,21,38.9394,-121.2467,11.2
370,2015-06-10,2015,6,10,12:12:00 AM,0,12,39.13763,-121.63145,27.7
371,2015-06-10,2015,6,10,12:17:02 AM,0,17,36.9670967,-120.0305217,13.0
372,2015-06-10,2015,6,10,12:21:43 AM,0,21,37.63812,-121.894329,31.7
373,2015-06-11,2015,6,11,12:18:32 AM,0,18,38.82211999,-121.306049,13.0
374,2015-06-12,2015,6,12,12:09:04 AM,0,9,39.393975,-122.2299133,no data
375,2015-06-12,2015,6,12,12:09:24 AM,0,9,37.076086,-120.200274,13.0
376,2015-06-12,2015,6,12,12:10:48 AM,0,10,38.42732,-122.85903,20.5
377,2015-06-12,2015,6,12,12:13:07 AM,0,13,40.407745,-122.4103667,18.4
378,2015-06-12,2015,6,12,12:16:01 AM,0,16,37.92517,-122.07817,24.1
379,2015-06-12,2015,6,12,12:23:32 AM,0,23,39.230765,-121.15594,no data
380,2015-06-13,2015,6,13,12:12:50 AM,0,12,35.27221,-118.91221,9.4
381,2015-06-14,2015,6,14,12:12:19 AM,0,12,39.74315999,-121.842489,22.3
382,2015-06-14,2015,6,14,12:13:50 AM,0,13,36.936332,-119.870301,24.1
383,2015-06-15,2015,6,15,12:15:35 AM,0,15,37.18517999,-121.7595,22.3
384,2015-06-16,2015,6,16,12:10:40 AM,0,10,38.006213,-122.109178,31.7
385,2015-06-16,2015,6,16,12:11:27 AM,0,11,39.03816,-122.92637,27.7
386,2015-06-17,2015,6,17,12:10:32 AM,0,10,37.76880999,-120.907759,13.0
387,2015-06-17,2015,6,17,12:15:49 AM,0,15,37.351605,-120.64202,14.8
388,2015-06-17,2015,6,17,12:18:35 AM,0,18,35.330236,-119.011639,16.6
389,2015-06-19,2015,6,19,12:12:14 AM,0,12,34.835642,-120.384327,18.4
390,2015-06-19,2015,6,19,12:20:09 AM,0,20,39.15972999,-121.486519,18.4
391,2015-06-20,2015,6,20,12:01:28 AM,0,1,36.2548,-119.64349,14.8
392,2015-06-21,2015,6,21,12:01:32 AM,0,1,39.00797,-121.344,11.2
393,2015-06-21,2015,6,21,12:03:17 AM,0,3,39.0955917,-121.5421083,16.6
394,2015-06-21,2015,6,21,12:12:07 AM,0,12,36.7224817,-121.7667283,14.8
395,2015-06-21,2015,6,21,12:12:10 AM,0,12,37.9273,-122.31824,20.5
396,2015-06-21,2015,6,21,12:12:31 AM,0,12,38.83173,-121.16423,5.4
397,2015-06-21,2015,6,21,12:12:46 AM,0,12,38.0016683,-121.2976817,9.4
398,2015-06-21,2015,6,21,12:13:31 AM,0,13,37.3750367,-119.6116183,no data
399,2015-06-22,2015,6,22,12:11:58 AM,0,11,39.173729,-121.06674,11.2
400,2015-06-22,2015,6,22,12:18:56 AM,0,18,36.987047,-121.538114,25.9
401,2015-06-23,2015,6,23,12:15:23 AM,0,15,39.05511999,-121.56103,9.4
402,2015-06-23,2015,6,23,12:19:06 AM,0,19,37.94531,-120.823701,no data
403,2015-06-23,2015,6,23,12:20:34 AM,0,20,38.90861999,-121.524929,9.4
404,2015-06-23,2015,6,23,12:20:57 AM,0,20,39.04393,-123.1536167,16.6
405,2015-06-24,2015,6,24,12:19:05 AM,0,19,39.99207,-123.92584,no data
406,2015-06-25,2015,6,25,12:08:43 AM,0,8,39.64721999,-121.607929,14.8
407,2015-06-25,2015,6,25,12:11:22 AM,0,11,37.93019999,-120.970669,11.2
408,2015-06-25,2015,6,25,12:18:05 AM,0,18,37.90916,-122.057159,24.1
409,2015-06-25,2015,6,25,12:18:29 AM,0,18,36.363888,-119.859115,13.0
410,2015-06-25,2015,6,25,12:19:44 AM,0,19,38.67065,-121.96861,14.8
411,2015-06-26,2015,6,26,12:02:51 AM,0,2,35.15838,-120.6763,13.0
412,2015-06-26,2015,6,26,12:17:20 AM,0,17,37.93555999,-122.01447,18.4
413,2015-06-27,2015,6,27,12:12:48 AM,0,12,37.947387,-120.427404,9.4
414,2015-06-27,2015,6,27,12:18:51 AM,0,18,37.991127,-120.438024,9.4
415,2015-06-27,2015,6,27,12:21:15 AM,0,21,39.26986,-121.040321,0.0
416,2015-06-27,2015,6,27,12:22:28 AM,0,22,38.119436,-120.621793,9.4
417,2015-06-28,2015,6,28,12:02:50 AM,0,2,35.49101999,-120.73098,16.6
418,2015-06-28,2015,6,28,12:02:54 AM,0,2,38.9704133,-123.1436633,18.4
419,2015-06-28,2015,6,28,12:14:39 AM,0,14,38.26840999,-122.42959,35.3
420,2015-06-28,2015,6,28,12:14:47 AM,0,14,38.22141,-122.24268,35.3
421,2015-06-28,2015,6,28,12:17:15 AM,0,17,35.5527,-120.7314,16.6
422,2015-06-28,2015,6,28,12:20:40 AM,0,20,37.93764,-120.60907,11.2
423,2015-06-28,2015,6,28,12:21:07 AM,0,21,39.740482,-121.497371,18.4
424,2015-06-29,2015,6,29,12:01:06 AM,0,1,35.35164,-119.03234,24.1
425,2015-06-29,2015,6,29,12:06:26 AM,0,6,37.56461,-122.39297,29.5
426,2015-06-29,2015,6,29,12:07:43 AM,0,7,36.93431,-119.93889,13.0
427,2015-06-29,2015,6,29,12:18:45 AM,0,18,39.117138,-121.572478,9.4
428,2015-06-30,2015,6,30,12:00:05 AM,0,0,35.40119,-120.62223,18.4
429,2015-06-30,2015,6,30,12:05:40 AM,0,5,35.20864,-119.00801,11.2
430,2015-06-30,2015,6,30,12:17:54 AM,0,17,37.73402,-121.93813,24.1
431,2015-06-30,2015,6,30,12:18:18 AM,0,18,36.21991,-121.75343,no data
432,2015-07-01,2015,7,1,12:09:17 AM,0,9,38.57154,-122.54428,16.6
433,2015-07-01,2015,7,1,12:12:57 AM,0,12,39.414633,-121.37899,no data
434,2015-07-02,2015,7,2,12:12:59 AM,0,12,37.016838,-120.635765,0.0
435,2015-07-02,2015,7,2,12:14:06 AM,0,14,38.79256999,-121.50153,14.8
436,2015-07-02,2015,7,2,12:22:52 AM,0,22,37.85605999,-120.94458,13.0
437,2015-07-03,2015,7,3,12:03:23 AM,0,3,35.6785,-120.9567,35.3
438,2015-07-03,2015,7,3,12:12:12 AM,0,12,35.386,-120.85705,18.4
439,2015-07-03,2015,7,3,12:19:21 AM,0,19,36.53499,-119.500359,20.5
440,2015-07-04,2015,7,4,12:01:14 AM,0,1,38.9566,-121.043359,9.4
441,2015-07-04,2015,7,4,12:07:37 AM,0,7,36.8314,-119.892586,9.4
442,2015-07-04,2015,7,4,12:14:14 AM,0,14,37.8892,-121.6134917,27.7
443,2015-07-05,2015,7,5,12:09:42 AM,0,9,35.53229999,-120.73706,33.5
444,2015-07-05,2015,7,5,12:21:21 AM,0,21,38.652367,-120.627824,11.2
445,2015-07-07,2015,7,7,12:03:02 AM,0,3,36.0217567,-120.199845,no data
446,2015-07-07,2015,7,7,12:05:52 AM,0,5,36.7593083,-121.2953567,33.5
447,2015-07-07,2015,7,7,12:10:42 AM,0,10,39.113769,-121.065501,7.6
448,2015-07-07,2015,7,7,12:15:27 AM,0,15,35.154962,-120.544197,25.9
449,2015-07-07,2015,7,7,12:22:02 AM,0,22,37.00333,-121.56442,29.5
450,2015-07-08,2015,7,8,12:11:23 AM,0,11,39.223969,-121.063495,5.4
451,2015-07-11,2015,7,11,12:08:57 AM,0,8,38.21877999,-122.233329,24.1
452,2015-07-11,2015,7,11,12:15:38 AM,0,15,38.18388999,-121.88356,27.7
453,2015-07-12,2015,7,12,12:01:32 AM,0,1,39.952028,-122.23034,16.6
454,2015-07-12,2015,7,12,12:15:27 AM,0,15,35.25622999,-120.6839,31.7
455,2015-07-12,2015,7,12,12:17:04 AM,0,17,37.4713,-122.42559,14.8
456,2015-07-12,2015,7,12,12:19:47 AM,0,19,39.5118,-122.19838,no data
457,2015-07-13,2015,7,13,12:14:16 AM,0,14,37.26547999,-121.98035,29.5
458,2015-07-13,2015,7,13,12:17:04 AM,0,17,37.96803,-122.359113,16.6
459,2015-07-14,2015,7,14,12:12:37 AM,0,12,39.026958,-122.135309,no data
460,2015-07-14,2015,7,14,12:17:25 AM,0,17,37.363076,-122.021016,33.5
461,2015-07-14,2015,7,14,12:20:38 AM,0,20,38.24395,-122.54054,16.6
462,2015-07-15,2015,7,15,12:09:00 AM,0,9,36.99698,-121.738119,13.0
463,2015-07-15,2015,7,15,12:19:14 AM,0,19,36.89846,-121.690529,13.0
464,2015-07-16,2015,7,16,12:19:11 AM,0,19,37.198935,-119.7712317,no data
465,2015-07-16,2015,7,16,12:19:27 AM,0,19,37.7619,-120.821269,11.2
466,2015-07-17,2015,7,17,12:00:20 AM,0,0,36.96717999,-119.643649,11.2
467,2015-07-17,2015,7,17,12:00:53 AM,0,0,34.8682,-120.323,22.3
468,2015-07-17,2015,7,17,12:17:18 AM,0,17,38.55961,-121.64346,18.4
469,2015-07-18,2015,7,18,12:17:00 AM,0,17,38.838259,-123.629678,no data
470,2015-07-18,2015,7,18,12:18:59 AM,0,18,39.71199,-123.32836,no data
471,2015-07-19,2015,7,19,12:09:44 AM,0,9,35.21499,-120.614369,14.8
472,2015-07-19,2015,7,19,12:19:36 AM,0,19,38.65629,-121.793529,16.6
473,2015-07-20,2015,7,20,12:15:15 AM,0,15,37.762028,-120.865371,0.0
474,2015-07-21,2015,7,21,12:08:44 AM,0,8,39.1181283,-123.20113,14.8
475,2015-07-21,2015,7,21,12:10:46 AM,0,10,37.1805533,-121.062465,no data
476,2015-07-22,2015,7,22,12:11:03 AM,0,11,38.1206267,-122.2481267,25.9
477,2015-07-22,2015,7,22,12:14:21 AM,0,14,38.793537,-120.71402,13.0
478,2015-07-23,2015,7,23,12:13:14 AM,0,13,36.23982999,-119.77674,11.2
479,2015-07-23,2015,7,23,12:20:04 AM,0,20,38.00746,-121.848192,42.5
480,2015-07-24,2015,7,24,12:04:10 AM,0,4,38.4522733,-121.7181933,16.6
481,2015-07-24,2015,7,24,12:14:30 AM,0,14,36.69127,-119.0311733,no data
482,2015-07-25,2015,7,25,12:14:52 AM,0,14,38.92644999,-121.29455,11.2
483,2015-07-25,2015,7,25,12:19:34 AM,0,19,39.784766,-121.860824,18.4
484,2015-07-26,2015,7,26,12:12:25 AM,0,12,39.15861,-121.06344,7.6
485,2015-07-27,2015,7,27,12:09:41 AM,0,9,37.65653,-121.757045,29.5
486,2015-07-27,2015,7,27,12:13:07 AM,0,13,37.7673017,-121.4199817,18.4
487,2015-07-27,2015,7,27,12:15:33 AM,0,15,38.418291,-122.716711,18.4
488,2015-07-27,2015,7,27,12:15:57 AM,0,15,39.0711433,-121.4727783,16.6
489,2015-07-28,2015,7,28,12:12:15 AM,0,12,40.908574,-124.071589,29.5
490,2015-07-28,2015,7,28,12:12:19 AM,0,12,37.76431,-121.3442483,24.1
491,2015-07-28,2015,7,28,12:12:32 AM,0,12,37.942879,-120.94398,24.1
492,2015-07-29,2015,7,29,12:13:30 AM,0,13,38.55494,-122.83032,14.8
493,2015-07-29,2015,7,29,12:23:34 AM,0,23,37.36621999,-121.84381,25.9
494,2015-07-30,2015,7,30,12:14:26 AM,0,14,38.345923,-122.310538,20.5
495,2015-07-30,2015,7,30,12:14:55 AM,0,14,38.44480999,-121.82692,13.0
496,2015-07-30,2015,7,30,12:15:19 AM,0,15,39.232136,-121.056744,11.2
497,2015-07-30,2015,7,30,12:17:38 AM,0,17,40.520271,-122.232592,14.8
498,2015-07-30,2015,7,30,12:17:56 AM,0,17,37.90209,-120.47386,11.2
499,2015-07-30,2015,7,30,12:19:11 AM,0,19,37.810242,-120.128715,no data
500,2015-07-31,2015,7,31,12:15:57 AM,0,15,36.7974433,-119.818885,11.2
501,2015-07-31,2015,7,31,12:19:36 AM,0,19,35.39864,-118.98998,0.0
502,2015-07-31,2015,7,31,12:22:45 AM,0,22,38.38045,-120.56283,no data
503,2015-08-01,2015,8,1,12:07:15 AM,0,7,36.40288999,-121.90944,no data
504,2015-08-01,2015,8,1,12:14:30 AM,0,14,34.95239,-120.295224,22.3
505,2015-08-02,2015,8,2,12:08:08 AM,0,8,37.533845,-120.327692,18.4
506,2015-08-02,2015,8,2,12:13:48 AM,0,13,37.87995999,-122.52679,22.3
507,2015-08-02,2015,8,2,12:16:24 AM,0,16,37.63172,-120.154709,no data
508,2015-08-03,2015,8,3,12:00:07 AM,0,0,40.5056,-122.34702,5.4
509,2015-08-03,2015,8,3,12:17:53 AM,0,17,39.336103,-121.189393,11.2
510,2015-08-04,2015,8,4,12:16:05 AM,0,16,40.08216,-121.15383,no data
511,2015-08-04,2015,8,4,12:17:57 AM,0,17,37.587907,-120.228984,no data
512,2015-08-05,2015,8,5,12:15:13 AM,0,15,37.319965,-120.505074,13.0
513,2015-08-06,2015,8,6,12:12:10 AM,0,12,38.226866,-121.026127,no data
514,2015-08-06,2015,8,6,12:16:18 AM,0,16,39.2754167,-122.0758033,no data
515,2015-08-07,2015,8,7,12:06:24 AM,0,6,37.50238,-122.10573,14.8
516,2015-08-07,2015,8,7,12:06:32 AM,0,6,37.840049,-122.18234,20.5
517,2015-08-07,2015,8,7,12:16:59 AM,0,16,39.891752,-122.169363,11.2
518,2015-08-08,2015,8,8,12:07:42 AM,0,7,39.20065999,-121.21365,22.3
519,2015-08-08,2015,8,8,12:16:03 AM,0,16,41.284432,-124.07568,0.0
520,2015-08-10,2015,8,10,12:11:30 AM,0,11,37.94464,-121.969809,18.4
521,2015-08-10,2015,8,10,12:12:41 AM,0,12,36.88775,-121.8157767,18.4
522,2015-08-10,2015,8,10,12:21:58 AM,0,21,38.529583,-120.81642,7.6
523,2015-08-11,2015,8,11,12:04:26 AM,0,4,36.12892,-121.01473,no data
524,2015-08-12,2015,8,12,12:17:38 AM,0,17,40.21534,-123.86814,no data
525,2015-08-13,2015,8,13,12:03:46 AM,0,3,37.207208,-119.734303,no data
526,2015-08-13,2015,8,13,12:03:57 AM,0,3,38.77572999,-121.85849,18.4
527,2015-08-13,2015,8,13,12:23:55 AM,0,23,37.407675,-121.853845,27.7
528,2015-08-14,2015,8,14,12:10:22 AM,0,10,39.828847,-122.085067,no data
529,2015-08-14,2015,8,14,12:15:09 AM,0,15,40.982866,-121.780158,no data
530,2015-08-14,2015,8,14,12:17:44 AM,0,17,37.889433,-120.493341,9.4
531,2015-08-15,2015,8,15,12:12:26 AM,0,12,36.834417,-121.661353,11.2
532,2015-08-15,2015,8,15,12:13:41 AM,0,13,37.96071999,-122.570939,25.9
533,2015-08-16,2015,8,16,12:07:35 AM,0,7,35.457237,-120.656741,13.0
534,2015-08-16,2015,8,16,12:12:04 AM,0,12,37.59395,-122.00663,20.5
535,2015-08-16,2015,8,16,12:20:59 AM,0,20,38.59630999,-121.526619,13.0
536,2015-08-17,2015,8,17,12:08:37 AM,0,8,37.07566999,-122.02303,14.8
537,2015-08-17,2015,8,17,12:14:29 AM,0,14,36.721603,-119.831474,9.4
538,2015-08-17,2015,8,17,12:17:33 AM,0,17,38.83366,-123.55335,no data
539,2015-08-17,2015,8,17,12:20:57 AM,0,20,36.68672,-119.06123,no data
540,2015-08-18,2015,8,18,12:08:03 AM,0,8,39.086734,-122.923595,14.8
541,2015-08-18,2015,8,18,12:20:36 AM,0,20,39.20201,-121.07844,9.4
542,2015-08-19,2015,8,19,12:00:07 AM,0,0,38.886156,-121.07449,11.2
543,2015-08-19,2015,8,19,12:02:10 AM,0,2,39.384835,-122.551362,no data
544,2015-08-19,2015,8,19,12:06:20 AM,0,6,39.28313,-123.29312,22.3
545,2015-08-19,2015,8,19,12:13:42 AM,0,13,37.792569,-120.774831,14.8
546,2015-08-20,2015,8,20,12:14:08 AM,0,14,36.89894,-119.52129,9.4
547,2015-08-21,2015,8,21,12:13:54 AM,0,13,37.429475,-121.9141567,22.3
548,2015-08-22,2015,8,22,12:20:38 AM,0,20,38.7747567,-120.8563517,5.4
549,2015-08-23,2015,8,23,12:14:04 AM,0,14,38.933443,-122.619985,no data
550,2015-08-23,2015,8,23,12:14:15 AM,0,14,37.3394,-120.4377783,7.6
551,2015-08-24,2015,8,24,12:22:48 AM,0,22,37.89604999,-122.6011,5.4
552,2015-08-25,2015,8,25,12:09:12 AM,0,9,38.33511,-123.0448683,18.4
553,2015-08-25,2015,8,25,12:14:01 AM,0,14,39.1491,-121.597149,7.6
554,2015-08-26,2015,8,26,12:12:04 AM,0,12,37.96382,-122.524322,11.2
555,2015-08-26,2015,8,26,12:15:36 AM,0,15,36.6245,-121.5289067,no data
556,2015-08-26,2015,8,26,12:23:49 AM,0,23,36.3897183,-121.3652833,no data
557,2015-08-27,2015,8,27,12:03:30 AM,0,3,37.844804,-122.199224,22.3
558,2015-08-27,2015,8,27,12:18:00 AM,0,18,37.40303999,-121.905569,20.5
559,2015-08-28,2015,8,28,12:03:14 AM,0,3,36.6067,-119.8807,20.5
560,2015-08-28,2015,8,28,12:07:08 AM,0,7,38.88393999,-121.30302,7.6
561,2015-08-28,2015,8,28,12:11:48 AM,0,11,38.8513017,-121.1468683,7.6
562,2015-08-28,2015,8,28,12:12:02 AM,0,12,37.904709,-122.205841,18.4
563,2015-08-28,2015,8,28,12:21:45 AM,0,21,38.01981999,-122.061359,33.5
564,2015-08-28,2015,8,28,12:22:05 AM,0,22,37.80390999,-121.20762,24.1
565,2015-08-29,2015,8,29,12:03:30 AM,0,3,38.63019,-122.8327,22.3
566,2015-08-30,2015,8,30,12:17:05 AM,0,17,38.4039,-120.5559,no data
567,2015-08-31,2015,8,31,12:14:28 AM,0,14,36.53251,-121.1462,no data
568,2015-08-31,2015,8,31,12:16:06 AM,0,16,40.49147,-122.283482,7.6
569,2015-08-31,2015,8,31,12:20:19 AM,0,20,37.98850999,-122.577759,18.4
570,2015-09-01,2015,9,1,12:01:29 AM,0,1,38.1594083,-121.6127917,24.1
571,2015-09-01,2015,9,1,12:10:34 AM,0,10,39.40543999,-122.00113,no data
572,2015-09-01,2015,9,1,12:18:48 AM,0,18,35.38206999,-118.93012,11.2
573,2015-09-01,2015,9,1,12:22:15 AM,0,22,35.64434,-120.70667,18.4
574,2015-09-02,2015,9,2,12:19:07 AM,0,19,39.7250533,-122.0870767,14.8
575,2015-09-03,2015,9,3,12:19:51 AM,0,19,37.6022,-122.03947,20.5
576,2015-09-04,2015,9,4,12:07:49 AM,0,7,40.23182,-122.36428,14.8
577,2015-09-04,2015,9,4,12:08:47 AM,0,8,36.79245999,-121.66288,13.0
578,2015-09-05,2015,9,5,12:05:36 AM,0,5,39.927545,-122.1914867,16.6
579,2015-09-05,2015,9,5,12:16:47 AM,0,16,37.69106,-122.0578,27.7
580,2015-09-06,2015,9,6,12:13:37 AM,0,13,40.16924999,-122.256919,16.6
581,2015-09-06,2015,9,6,12:19:27 AM,0,19,34.619535,-120.2533933,20.5
582,2015-09-06,2015,9,6,12:19:40 AM,0,19,37.5133,-121.946929,22.3
583,2015-09-07,2015,9,7,12:00:05 AM,0,0,37.69131,-122.138835,22.3
584,2015-09-08,2015,9,8,12:08:19 AM,0,8,37.413155,-121.8819867,20.5
585,2015-09-09,2015,9,9,12:06:44 AM,0,6,38.826948,-123.015781,no data
586,2015-09-09,2015,9,9,12:10:47 AM,0,10,37.10405,-121.885259,16.6
587,2015-09-10,2015,9,10,12:05:42 AM,0,5,37.460925,-121.84342,24.1
588,2015-09-10,2015,9,10,12:16:24 AM,0,16,38.504872,-122.353464,14.8
589,2015-09-10,2015,9,10,12:18:39 AM,0,18,40.756916,-123.795769,9.4
590,2015-09-11,2015,9,11,12:06:38 AM,0,6,37.52319,-122.26541,42.5
591,2015-09-11,2015,9,11,12:08:15 AM,0,8,38.10938,-122.86999,20.5
592,2015-09-11,2015,9,11,12:17:28 AM,0,17,37.79721999,-121.27472,20.5
593,2015-09-12,2015,9,12,12:09:51 AM,0,9,39.116441,-121.069298,0.0
594,2015-09-12,2015,9,12,12:11:09 AM,0,11,38.6030383,-120.67409,0.0
595,2015-09-12,2015,9,12,12:11:36 AM,0,11,35.3557633,-119.04595,13.0
596,2015-09-13,2015,9,13,12:08:48 AM,0,8,37.724545,-121.3259417,14.8
597,2015-09-13,2015,9,13,12:18:24 AM,0,18,39.26730999,-121.883079,20.5
598,2015-09-15,2015,9,15,12:22:05 AM,0,22,36.58738999,-119.56865,24.1
599,2015-09-16,2015,9,16,12:00:18 AM,0,0,37.99139999,-121.66822,no data
600,2015-09-18,2015,9,18,12:16:23 AM,0,16,37.8690867,-121.2063317,16.6
601,2015-09-18,2015,9,18,12:17:05 AM,0,17,37.8992,-120.455079,14.8
602,2015-09-19,2015,9,19,12:09:51 AM,0,9,38.4755,-122.90691,14.8
603,2015-09-20,2015,9,20,12:18:53 AM,0,18,39.86379,-121.65991,9.4
604,2015-09-21,2015,9,21,12:04:06 AM,0,4,38.65867,-121.0403533,7.6
605,2015-09-21,2015,9,21,12:14:23 AM,0,14,40.478632,-123.771047,22.3
606,2015-09-21,2015,9,21,12:16:33 AM,0,16,38.24517,-122.04115,3.6
607,2015-09-22,2015,9,22,12:00:44 AM,0,0,39.0078,-122.89376,11.2
608,2015-09-22,2015,9,22,12:15:55 AM,0,15,39.12244,-121.63922,5.4
609,2015-09-22,2015,9,22,12:20:07 AM,0,20,38.47786,-121.98948,13.0
610,2015-09-24,2015,9,24,12:01:40 AM,0,1,37.99362,-122.33375,20.5
611,2015-09-24,2015,9,24,12:03:58 AM,0,3,39.9203183,-122.3859083,5.4
612,2015-09-24,2015,9,24,12:04:30 AM,0,4,38.6769,-123.31398,no data
613,2015-09-24,2015,9,24,12:13:56 AM,0,13,39.350775,-121.24544,11.2
614,2015-09-25,2015,9,25,12:13:31 AM,0,13,37.2610017,-120.7310883,16.6
615,2015-09-25,2015,9,25,12:17:28 AM,0,17,38.716862,-120.769341,11.2
616,2015-09-26,2015,9,26,12:14:24 AM,0,14,37.98601,-121.230119,22.3
617,2015-09-28,2015,9,28,12:04:42 AM,0,4,38.78772,-121.20832,7.6
618,2015-09-28,2015,9,28,12:09:42 AM,0,9,37.96233,-122.176509,18.4
619,2015-09-28,2015,9,28,12:18:10 AM,0,18,38.13501999,-122.47704,13.0
620,2015-09-29,2015,9,29,12:02:52 AM,0,2,38.337,-121.860088,20.5
621,2015-09-29,2015,9,29,12:19:05 AM,0,19,35.41975999,-118.949889,16.6
622,2015-09-29,2015,9,29,12:19:46 AM,0,19,37.9778583,-121.7194933,24.1
623,2015-09-30,2015,9,30,12:16:41 AM,0,16,37.35420999,-122.15916,13.0
624,2015-09-30,2015,9,30,12:17:25 AM,0,17,38.574692,-120.682033,9.4
625,2015-09-30,2015,9,30,12:19:38 AM,0,19,39.2188317,-122.2464283,no data
626,2015-10-01,2015,10,1,12:02:43 AM,0,2,39.66657,-121.774209,22.3
627,2015-10-01,2015,10,1,12:11:28 AM,0,11,37.508799,-120.344642,11.2
628,2015-10-01,2015,10,1,12:13:13 AM,0,13,37.62910999,-122.11534,0.0
